Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
90933,Asthma: QOF prevalence,E92000001,England,E10000019,Lincolnshire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2020/21,7.115069079,7.056845691,7.173622149,7.023532699,7.207632262,52947,744153,,,Higher 99.8,Not compared,20200000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E10000020,Norfolk,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2020/21,7.476758301,7.422320664,7.53146831,7.391056164,7.563310707,66583,890533,,,Higher 99.8,Not compared,20200000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E10000024,Nottinghamshire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2020/21,6.780999281,6.725059109,6.837261387,6.692998082,6.870001058,52216,770034,,,Higher 99.8,Not compared,20200000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E10000025,Oxfordshire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2020/21,5.99298435,5.939121944,6.047189382,5.908383132,6.078645375,44420,741200,,,Lower 99.8,Not compared,20200000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E10000028,Staffordshire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2020/21,6.813385442,6.758907342,6.868167229,6.7276519,6.900063039,55562,815483,,,Higher 99.8,Not compared,20200000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E10000029,Suffolk,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2020/21,7.215443955,7.157552089,7.273656668,7.124372856,7.307514978,54999,762240,,,Higher 99.8,Not compared,20200000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E10000030,Surrey,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2020/21,5.692442817,5.650981307,5.734119099,5.627236651,5.758312139,67922,1193196,,,Lower 99.8,Not compared,20200000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E10000031,Warwickshire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2020/21,6.402410861,6.339360452,6.46589842,6.303218735,6.502958498,36733,573737,,,Similar,Not compared,20200000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E10000032,West Sussex,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2020/21,6.854434248,6.801101358,6.90805562,6.77055624,6.939209274,58768,857372,,,Higher 99.8,Not compared,20200000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E10000034,Worcestershire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2020/21,6.881006928,6.816205747,6.946233164,6.779160496,6.984175257,40007,581412,,,Higher 99.8,Not compared,20200000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,,,2021/22,6.471640266,6.46530398,6.477980876,6.46165286,6.481641088,3745077,57869054,,,Not compared,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Most deprived decile,2021/22,6.61573192699136,6.59193826608893,6.63960536658645,6.57825319890653,6.65340897776258,276407,4178026,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Second most deprived decile,2021/22,6.77960160627729,6.75590041612456,6.80337987862703,6.74226745296955,6.81712737903255,292055,4307849,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Third more deprived decile,2021/22,7.05603608463176,7.03086635309541,7.0812890579262,7.0163893111317,7.09588978967345,279671,3963571,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fourth more deprived decile,2021/22,5.88596139719512,5.86903131088209,5.90293725825797,5.85928888483625,5.91274770155098,435807,7404177,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fifth more deprived decile,2021/22,6.48173227909215,6.45988285196676,6.50365046984988,6.44731398374194,6.51632151470795,315159,4862265,Aggregated from all known lower geography values,,Similar,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fifth less deprived decile,2021/22,6.23668589741614,6.22175617604178,6.25164905587132,6.21316171843242,6.26029319805512,627136,10055597,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fourth less deprived decile ,2021/22,6.65523336820263,6.63344388067955,6.67708931107799,6.62090853228703,6.68972340621094,333500,5011094,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Third less deprived decile,2021/22,7.04977208935914,7.02501916214881,7.07460559792703,7.01078127507088,7.08896322168128,288690,4095026,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Second least deprived decile,2021/22,6.54079860649558,6.52315301821183,6.5584885783438,6.51299734919648,6.56871019742876,492058,7522904,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Least deprived decile ,2021/22,6.20403774758271,6.18360654746997,6.22453197531851,6.17185293545799,6.23637924078125,331210,5338620,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Most deprived decile (IMD2019),2021/22,6.57083857140772,6.55062607913811,6.59110903212588,6.53899629798376,6.60282494925809,378213,5755932,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second most deprived decile (IMD2019),2021/22,6.46855645479262,6.44318162764847,6.49402427765816,6.42859072987663,6.50875335869383,232634,3596382,Aggregated from all known lower geography values,,Similar,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third more deprived decile (IMD2019),2021/22,6.27576726558562,6.25467986023995,6.29692099077191,6.24254932310952,6.30915007328649,317886,5065293,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth more deprived decile (IMD2019),2021/22,6.0176775275473,5.99732997460147,6.03808968072483,5.98562531218044,6.04989033334987,314774,5230822,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth more deprived decile (IMD2019),2021/22,6.62229865895576,6.60121460558655,6.64344526405851,6.58908429421894,6.65566852174697,352827,5327863,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth less deprived decile (IMD2019),2021/22,6.26183862430258,6.24163017193924,6.28210812140546,6.23000411445644,6.29382488595507,344699,5504757,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth less deprived decile (IMD2019),2021/22,6.78904224120542,6.77126006563786,6.80686770543369,6.76102513367199,6.81716696054013,520660,7669123,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third less deprived decile (IMD2019),2021/22,6.4901632512184,6.47191461803596,6.50845975877068,6.46141277033252,6.51903274356619,453175,6982490,Aggregated from all known lower geography values,,Similar,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second least deprived decile (IMD2019),2021/22,6.7123233666357,6.69523548051321,6.72945171976422,6.68539964901362,6.7393476816788,551648,8218436,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Least deprived decile (IMD2019),2021/22,6.16564216207506,6.14350014373729,6.18785872196989,6.13076516304502,6.20070446476034,278561,4517956,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Most deprived decile (IMD2019),2021/22,6.56691696503309,6.54998956007343,6.58388503410138,6.54024636353777,6.59368865392906,538886,8206073,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second most deprived decile (IMD2019),2021/22,6.44260854577055,6.42567241819568,6.45958623038368,6.4159245963887,6.46939580229628,518806,8052732,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third more deprived decile (IMD2019),2021/22,6.2217221799858,6.20466686225309,6.23882126084912,6.19485130652215,6.24870184474131,478175,7685573,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth more deprived decile (IMD2019),2021/22,6.39360174179824,6.37349404792364,6.41376852758546,6.36192521044791,6.42542517040492,362488,5669543,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth more deprived decile (IMD2019),2021/22,6.41514726450615,6.39351439322061,6.43684829867989,6.38107013497272,6.44939384091077,315152,4912623,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth less deprived decile (IMD2019),2021/22,6.34826508841492,6.32919348569373,6.36739025266796,6.31821962963998,6.37844369642251,397493,6261443,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth less deprived decile (IMD2019),2021/22,6.6623271722827,6.64099877158134,6.68371916787831,6.62872802403593,6.69608441178575,348815,5235633,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third less deprived decile (IMD2019),2021/22,6.74975138844537,6.72539334655943,6.77419124323801,6.71138373723172,6.78832241921138,274145,4061557,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second least deprived decile (IMD2019),2021/22,6.70893129552185,6.68383019197272,6.73411986344297,6.66939463845244,6.74868538115892,255121,3802707,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,,,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Least deprived decile (IMD2019),2021/22,6.43017002539455,6.40611732144807,6.45430681092822,6.39228481981449,6.46826425025737,255996,3981170,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,,,2021/22,6.471640266,6.46530398,6.477980876,6.46165286,6.481641088,3745077,57869054,,,Similar,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Most deprived decile,2021/22,6.61573192699136,6.59193826608893,6.63960536658645,6.57825319890653,6.65340897776258,276407,4178026,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Second most deprived decile,2021/22,6.77960160627729,6.75590041612456,6.80337987862703,6.74226745296955,6.81712737903255,292055,4307849,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Third more deprived decile,2021/22,7.05603608463176,7.03086635309541,7.0812890579262,7.0163893111317,7.09588978967345,279671,3963571,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fourth more deprived decile,2021/22,5.88596139719512,5.86903131088209,5.90293725825797,5.85928888483625,5.91274770155098,435807,7404177,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fifth more deprived decile,2021/22,6.48173227909215,6.45988285196676,6.50365046984988,6.44731398374194,6.51632151470795,315159,4862265,Aggregated from all known lower geography values,,Similar,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fifth less deprived decile,2021/22,6.23668589741614,6.22175617604178,6.25164905587132,6.21316171843242,6.26029319805512,627136,10055597,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fourth less deprived decile ,2021/22,6.65523336820263,6.63344388067955,6.67708931107799,6.62090853228703,6.68972340621094,333500,5011094,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Third less deprived decile,2021/22,7.04977208935914,7.02501916214881,7.07460559792703,7.01078127507088,7.08896322168128,288690,4095026,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Second least deprived decile,2021/22,6.54079860649558,6.52315301821183,6.5584885783438,6.51299734919648,6.56871019742876,492058,7522904,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Least deprived decile ,2021/22,6.20403774758271,6.18360654746997,6.22453197531851,6.17185293545799,6.23637924078125,331210,5338620,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Most deprived decile (IMD2019),2021/22,6.57083857140772,6.55062607913811,6.59110903212588,6.53899629798376,6.60282494925809,378213,5755932,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second most deprived decile (IMD2019),2021/22,6.46855645479262,6.44318162764847,6.49402427765816,6.42859072987663,6.50875335869383,232634,3596382,Aggregated from all known lower geography values,,Similar,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third more deprived decile (IMD2019),2021/22,6.27576726558562,6.25467986023995,6.29692099077191,6.24254932310952,6.30915007328649,317886,5065293,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth more deprived decile (IMD2019),2021/22,6.0176775275473,5.99732997460147,6.03808968072483,5.98562531218044,6.04989033334987,314774,5230822,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth more deprived decile (IMD2019),2021/22,6.62229865895576,6.60121460558655,6.64344526405851,6.58908429421894,6.65566852174697,352827,5327863,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth less deprived decile (IMD2019),2021/22,6.26183862430258,6.24163017193924,6.28210812140546,6.23000411445644,6.29382488595507,344699,5504757,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth less deprived decile (IMD2019),2021/22,6.78904224120542,6.77126006563786,6.80686770543369,6.76102513367199,6.81716696054013,520660,7669123,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third less deprived decile (IMD2019),2021/22,6.4901632512184,6.47191461803596,6.50845975877068,6.46141277033252,6.51903274356619,453175,6982490,Aggregated from all known lower geography values,,Similar,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second least deprived decile (IMD2019),2021/22,6.7123233666357,6.69523548051321,6.72945171976422,6.68539964901362,6.7393476816788,551648,8218436,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Least deprived decile (IMD2019),2021/22,6.16564216207506,6.14350014373729,6.18785872196989,6.13076516304502,6.20070446476034,278561,4517956,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Most deprived decile (IMD2019),2021/22,6.56691696503309,6.54998956007343,6.58388503410138,6.54024636353777,6.59368865392906,538886,8206073,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second most deprived decile (IMD2019),2021/22,6.44260854577055,6.42567241819568,6.45958623038368,6.4159245963887,6.46939580229628,518806,8052732,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third more deprived decile (IMD2019),2021/22,6.2217221799858,6.20466686225309,6.23882126084912,6.19485130652215,6.24870184474131,478175,7685573,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth more deprived decile (IMD2019),2021/22,6.39360174179824,6.37349404792364,6.41376852758546,6.36192521044791,6.42542517040492,362488,5669543,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth more deprived decile (IMD2019),2021/22,6.41514726450615,6.39351439322061,6.43684829867989,6.38107013497272,6.44939384091077,315152,4912623,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth less deprived decile (IMD2019),2021/22,6.34826508841492,6.32919348569373,6.36739025266796,6.31821962963998,6.37844369642251,397493,6261443,Aggregated from all known lower geography values,,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth less deprived decile (IMD2019),2021/22,6.6623271722827,6.64099877158134,6.68371916787831,6.62872802403593,6.69608441178575,348815,5235633,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third less deprived decile (IMD2019),2021/22,6.74975138844537,6.72539334655943,6.77419124323801,6.71138373723172,6.78832241921138,274145,4061557,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second least deprived decile (IMD2019),2021/22,6.70893129552185,6.68383019197272,6.73411986344297,6.66939463845244,6.74868538115892,255121,3802707,Aggregated from all known lower geography values,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E92000001,England,England,Persons,6+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Least deprived decile (IMD2019),2021/22,6.43017002539455,6.40611732144807,6.45430681092822,6.39228481981449,6.46826425025737,255996,3981170,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Lower 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E06000001,Hartlepool,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2021/22,7.439779465,7.271009569,7.611205744,7.175941028,7.711907967,6801,91414,,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E06000002,Middlesbrough,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2021/22,6.379610879,6.259298372,6.501531777,6.19114402,6.573064202,9955,156044,,,Similar,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E06000003,Redcar and Cleveland,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2021/22,7.523199803,7.381012682,7.667250547,7.300283828,7.75193503,9777,129958,,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E06000004,Stockton-on-Tees,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2021/22,7.298252187,7.182853881,7.414919717,7.117081298,7.483380617,14026,192183,,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E06000005,Darlington,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2021/22,7.128584131,6.973919956,7.285592847,6.886543427,7.377927244,7456,104593,,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E06000006,Halton,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2021/22,7.635951126,7.491166804,7.782636568,7.408907021,7.868935909,9693,126939,,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E06000007,Warrington,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2021/22,6.782024646,6.675415074,6.889810044,6.614759523,6.952944202,14298,210822,,,Higher 99.8,Not compared,20210000,,,1y
90933,Asthma: QOF prevalence,E92000001,England,E06000008,Blackburn with Darwen,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2021/22,7.752048366,7.625205181,7.880318056,7.553161815,7.955395936,13066,168549,,,Higher 99.8,Not compared,20210000,,,1y
