Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range,Condition
90933,Asthma: QOF prevalence,E92000001,England,E06000005,Darlington,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.319932682,7.164140454,7.478029551,7.076304527,7.570747715,7742.0,105766.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000006,Halton,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.67039882,7.525410483,7.817278564,7.44308732,7.903621973,9776.0,127451.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000007,Warrington,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.771908634,6.665984995,6.878993154,6.605885296,6.941539733,14465.0,213603.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000008,Blackburn with Darwen,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.782546663,7.656138784,7.910364865,7.584255088,7.985249532,13255.0,170317.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000009,Blackpool,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.934883443,7.806026953,8.06517053,7.73304697,8.141199122,13258.0,167085.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000010,Kingston upon Hull,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.411164198,6.322743311,6.500446942,6.272265159,6.552735794,18652.0,290930.0,,,Similar,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000011,East Riding of Yorkshire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.471268037,7.379714121,7.563596427,7.327384839,7.617568815,23403.0,313240.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000012,North East Lincolnshire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.189092073,7.064328116,7.315362029,6.993633027,7.389243657,11684.0,162524.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.955480632,6.837863955,7.074489739,6.771006444,7.144287116,12316.0,177069.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.518479157,6.416594318,6.621489428,6.358339739,6.682110722,14475.0,222061.0,,,Similar,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.526409903,6.436743322,6.616942333,6.385676136,6.669830494,18833.0,288566.0,,,Similar,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,5.124184061,5.05593534,5.193089892,5.017036297,5.233354152,20324.0,396629.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.274488377,7.024215596,7.530823332,6.884170956,7.683703164,2929.0,40264.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,5.627926935,5.554763254,5.701770721,5.513094002,5.744859028,21247.0,377528.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000019,Herefordshire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.841335197,6.726701004,6.957315212,6.661497967,7.025356731,12578.0,183853.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000020,Telford and Wrekin,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.766905339,6.654412095,6.880712984,6.590350298,6.947545111,12768.0,188683.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000021,Stoke-on-Trent,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.875015749,6.781510456,6.969410796,6.728097788,7.02470066,19099.0,277803.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000022,Bath and North East Somerset,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.005997203,6.897135066,7.116038513,6.835396549,7.180267823,14626.0,208764.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000023,Bristol,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.178944126,6.114374353,6.24399104,6.077464413,6.281901356,32702.0,529249.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000024,North Somerset,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.37353186,7.264043723,7.484145242,7.201661091,7.548912935,15946.0,216260.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000025,South Gloucestershire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.318679821,7.219955119,7.418327375,7.163582228,7.47665534,19332.0,264146.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000026,Plymouth,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.526511088,7.430038717,7.62383523,7.375022675,7.680659315,21399.0,284315.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000027,Torbay,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.876603638,7.7374532,8.017443075,7.658507937,8.099985534,11168.0,141787.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000030,Swindon,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.971133095,6.86807728,7.075252588,6.809425654,7.13615033,16151.0,231684.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000031,Peterborough,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,5.424938577,5.331591609,5.519443685,5.278553076,5.574894471,12100.0,223044.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000032,Luton,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,5.709102293,5.618707168,5.800525465,5.567204915,5.854174241,14224.0,249146.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000033,Southend-on-Sea,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.479876436,6.36695525,6.594187772,6.302863583,6.661201795,11663.0,179988.0,,,Similar,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000034,Thurrock,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,5.711196875,5.602381188,5.821501191,5.540878634,5.886111959,9826.0,172048.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000035,Medway,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,5.965298614,5.88106462,6.050378075,5.833220108,6.099991843,17933.0,300622.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000036,Bracknell Forest,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.192305487,6.058193974,6.328484518,5.982560546,6.408453007,7560.0,122087.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000037,West Berkshire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.110150604,6.980301111,7.241657199,6.906422954,7.319039012,10528.0,148070.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000038,Reading,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,5.45305613,5.361085781,5.546145089,5.308730455,5.600830894,12582.0,230733.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000039,Slough,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,5.478164833,5.368817392,5.589085954,5.307006172,5.654176385,8978.0,163887.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000040,Windsor and Maidenhead,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,5.838605973,5.726586777,5.952164054,5.66306129,6.01890624,9680.0,165793.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000041,Wokingham,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.455479889,6.334810525,6.577745886,6.266356513,6.649555563,10124.0,156828.0,,,Similar,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000042,Milton Keynes,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,5.997673715,5.915065973,6.081090613,5.867956099,6.129894241,18821.0,313805.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000043,Brighton and Hove,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,5.996454863,5.914220545,6.079490074,5.867435732,6.12795133,19012.0,317054.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000044,Portsmouth,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.984905867,6.878953674,7.091979336,6.818692348,7.154608703,15345.0,219688.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000045,Southampton,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.094166183,6.008975083,6.180202334,5.960463956,6.230483854,18258.0,299598.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000046,Isle of Wight,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,8.182543046,8.039731887,8.327057574,7.958236077,8.41219205,11391.0,139211.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000047,County Durham,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.690795644,7.61960258,7.762439707,7.57889819,7.804102945,41082.0,534171.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000049,Cheshire East,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.90053328,6.822578882,6.979102284,6.77793938,7.025038793,27730.0,401853.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000050,Cheshire West and Chester,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.226061094,7.14180508,7.310998573,7.093610046,7.360636055,25924.0,358757.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000051,Shropshire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.477072202,7.384979573,7.569946444,7.332480386,7.624103974,23203.0,310322.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000052,Cornwall,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.751633665,7.682309398,7.821381212,7.642711559,7.861879494,44033.0,568048.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000053,Isles of Scilly,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,4.849279161,4.034295509,5.778855729,3.632725713,6.417090331,111.0,2289.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000054,Wiltshire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.451549383,7.377700609,7.525901315,7.335537256,7.569131969,35950.0,482450.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000055,Bedford,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.200667411,7.083506447,7.319153839,7.016928999,7.388536155,13292.0,184594.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000056,Central Bedfordshire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.050395878,6.955863765,7.145810696,6.901862118,7.201677687,19635.0,278495.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000057,Northumberland,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,8.253492513,8.158400403,8.349326347,8.104175368,8.405136988,26326.0,318968.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000058,"Bournemouth, Christchurch and Poole",Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.220195229,7.143949669,7.296997702,7.100357104,7.341769017,31702.0,439074.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000059,Dorset,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,8.212001633,8.121764868,8.30290999,8.070324001,8.355785952,28968.0,352752.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000060,Buckinghamshire UA,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.513774215,6.448642375,6.57936304,6.411461766,6.617504636,35628.0,546964.0,,,Similar,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000061,North Northamptonshire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.547158951,6.467327676,6.627674643,6.421727039,6.674714962,23886.0,364830.0,,,Similar,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000062,West Northamptonshire,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.357780265,6.28419524,6.431965826,6.242146066,6.47527609,26589.0,418212.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000063,Cumberland,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.413943645,7.315796101,7.512990363,7.259777247,7.570915843,20039.0,270288.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000064,Westmorland and Furness,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.703234069,7.592850203,7.81470383,7.52997823,7.879884701,17083.0,221764.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000065,North Yorkshire UA,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.649170591,7.579867598,7.718903583,7.540219098,7.759465921,42912.0,561002.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E06000066,Somerset UA,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.271937048,7.204671276,7.339632391,7.166240077,7.378973258,41327.0,568308.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000001,Bolton,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.870990734,6.781229426,6.961571574,6.730049333,7.014480648,20726.0,301645.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000002,Bury,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.952849604,6.841156346,7.065798933,6.777539772,7.132067425,13649.0,196308.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000003,Manchester,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,5.920867728,5.864697809,5.977416116,5.832528045,6.010377584,39816.0,672469.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000004,Oldham,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.297597675,7.192751857,7.403486192,7.133161843,7.465284731,17072.0,233940.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000005,Rochdale,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.459254513,7.352055738,7.567518276,7.29087659,7.630956599,16998.0,227878.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000006,Salford,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,5.873962207,5.788715189,5.960091625,5.740131648,6.010520238,16966.0,288834.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000007,Stockport,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.328490718,7.236323572,7.42146066,7.183645137,7.475839993,22246.0,303555.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000008,Tameside,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.489315018,7.379707225,7.600031105,7.317350228,7.664739813,16384.0,218765.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000009,Trafford,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.455220764,7.347846305,7.563662093,7.286786728,7.626984751,16961.0,227505.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000010,Wigan,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.605381389,7.514129055,7.697385318,7.462193188,7.750917793,24444.0,321404.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000011,Knowsley,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.013434826,6.886721609,7.141749229,6.81490466,7.21694858,10780.0,153705.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000012,Liverpool,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.112814734,6.050015638,6.176070799,6.014105577,6.212938387,33848.0,553722.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000013,St. Helens,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,8.2032883,8.080355181,8.327475408,8.010263401,8.400246498,15502.0,188973.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000014,Sefton,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.142129509,7.044686181,7.24049767,6.989074608,7.298065275,18930.0,265047.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000015,Wirral,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.658422031,7.567126924,7.75046526,7.514877374,7.804304849,24687.0,322351.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000016,Barnsley,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.010324883,6.911033331,7.110596887,6.854513721,7.169187623,17599.0,251044.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000017,Doncaster,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.290579913,7.200158849,7.381777027,7.148660696,7.434918827,22921.0,314392.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000018,Rotherham,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.803890078,7.699934813,7.908794878,7.640624832,7.970125789,19728.0,252797.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000019,Sheffield,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.151769672,7.086473533,7.217478449,7.049108107,7.255716703,42472.0,593867.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000021,Newcastle upon Tyne,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.049300179,5.967740378,6.131641046,5.921269612,6.179747511,19635.0,324583.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000022,North Tyneside,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.623754708,7.510098608,7.738579484,7.445269589,7.805891515,15749.0,206578.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000023,South Tyneside,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.253768559,7.123578315,7.385587326,7.04964084,7.462972659,10880.0,149991.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000024,Sunderland,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.715591907,6.622348633,6.809742579,6.569244557,6.864758283,18384.0,273751.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000025,Birmingham,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.37095901,6.328688137,6.413426862,6.304415211,6.43811349,81198.0,1274502.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000026,Coventry,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,5.496575425,5.427746369,5.566022216,5.38861033,5.606445729,22936.0,417278.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000027,Dudley,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.302597042,7.213421517,7.392525714,7.162497611,7.445044941,23648.0,323830.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000028,Sandwell,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.527066507,6.442256938,6.612650135,6.393969064,6.662565953,21068.0,322779.0,,,Similar,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000029,Solihull,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.665944853,6.562747174,6.770264871,6.504158945,6.831216458,14776.0,221664.0,,,Similar,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000030,Walsall,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.686550104,6.594483837,6.779504427,6.542201793,6.833656856,18720.0,279965.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000031,Wolverhampton,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.043494877,5.955730521,6.132164863,5.905787063,6.184004777,16921.0,279987.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000032,Bradford,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.539043748,7.471907833,7.606590289,7.433500551,7.645869319,44445.0,589531.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000033,Calderdale,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.543124961,7.431047377,7.656353063,7.367153477,7.722689514,15869.0,210377.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000034,Kirklees,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.588811103,7.509654171,7.668535257,7.464377504,7.715016687,32336.0,426101.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000035,Leeds,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,6.37190285,6.321451454,6.422634927,6.29256562,6.452110255,56991.0,894411.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000036,Wakefield,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.622228341,7.533171265,7.712000257,7.482268039,7.764422258,25744.0,337749.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E08000037,Gateshead,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,7.5741137,7.458692966,7.690749004,7.392932707,7.759088556,15079.0,199086.0,,,Higher 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E09000001,City of London,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,3.434596513,3.088854191,3.808891147,2.904506036,4.051707701,329.0,9579.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E09000002,Barking and Dagenham,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,4.705465249,4.621910653,4.790107553,4.574394571,4.839875588,11414.0,242569.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E09000003,Barnet,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,4.442337133,4.379645588,4.5056768,4.343994122,4.542667254,18223.0,410212.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E09000004,Bexley,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,5.243855387,5.15452244,5.334289457,5.103733456,5.387368419,12368.0,235857.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
90933,Asthma: QOF prevalence,E92000001,England,E09000005,Brent,Counties & UAs (from Apr 2023),Persons,6+ yrs,,,2022/23,4.030792084,3.975877469,4.086258669,3.944645506,4.118627218,19646.0,487398.0,,,Lower 99.8,Not compared,20220000,,,1y,Asthma
